	0	1	2	3	4	5	6	7	8	9	10	11
311866	ʁəbãkt,ʁəbãkət			ʁəbãkt,ʁəbãkət		ʁəbãkt,ʁəbãkət		ʁəbãkt,ʁəbãkət		ʁəbãklɛt,ʁəbãkɛt,ʁəbãklɛtə,ʁəbãkɛtə	ʁəbãkəta,ʁəbãkta	ʁəbãkəte,ʁəbãkte
311880										ʁəbaʁbujə,ʁəbaʁbuj		
311901										ʁəbataj,ʁəbatajə		
311923	ʁəbɛkət,ʁəbɛkt			ʁəbɛkət,ʁəbɛkt		ʁəbɛkət,ʁəbɛkt		ʁəbɛkət,ʁəbɛkt		ʁəbɛklɛt,ʁəbɛklɛtə,ʁəbɛkɛtə,ʁəbɛkɛt	ʁəbɛkta,ʁəbɛkəta	ʁəbɛkte,ʁəbɛkəte
311961										ʁəbœjə,ʁəbœj		
311975										ʁəbiduj,ʁəbidujə		
311993										ʁəbijə,ʁəbij		
312010										ʁəbizuj,ʁəbizujə		
312014										ʁəbistujə,ʁəbistuj		
312022										ʁəbizuj,ʁəbizujə		
312079										ʁəbwatijə,ʁəbwatij		
312095		,ʁəbɔnət	,ʁəbɔnət		,ʁəbɔnət		,ʁəbɔnət					
312111	ʁəbɔsl,ʁəbɔsəl	,ʁəbɔsɛl	,ʁəbɔsɛl	ʁəbɔsl,ʁəbɔsəl	,ʁəbɔsɛl	ʁəbɔsl,ʁəbɔsəl	,ʁəbɔsɛl			ʁəbɔslɛlə,ʁəbɔslɛl	ʁəbɔsəla,ʁəbɔsla	ʁəbɔsle,ʁəbɔsəle
312118		,ʁəbɔtəl	,ʁəbɔtəl		,ʁəbɔtəl		,ʁəbɔtəl					
312137										ʁəbujə,ʁəbuj		
312172										ʁəbuzij,ʁəbuzijə		
312176										ʁəbustifajə,ʁəbustifaj		
312189	ʁəbuvət,ʁəbuvt			ʁəbuvət,ʁəbuvt		ʁəbuvət,ʁəbuvt		ʁəbuvət,ʁəbuvt		ʁəbuvɛtə,ʁəbuvlɛtə,ʁəbuvlɛt,ʁəbuvɛt	ʁəbuvta,ʁəbuvəta	ʁəbuvəte,ʁəbuvte
312196										ʁəbʁɑj,ʁəbʁɑjə		
312219										ʁəbʁədujə,ʁəbʁəduj		
312226	ʁəbʁəvt,ʁəbʁəvət			ʁəbʁəvt,ʁəbʁəvət		ʁəbʁəvt,ʁəbʁəvət				ʁəbʁəvlɛt,ʁəbʁəvlɛtə	ʁəbʁəvta,ʁəbʁəvəta	ʁəbʁəvte,ʁəbʁəvəte
312234										ʁəbʁijə,ʁəbʁij		
312242	ʁəbʁikət,ʁəbʁikt	,ʁəbʁikɛt	,ʁəbʁikɛt	ʁəbʁikət,ʁəbʁikt	,ʁəbʁikɛt	ʁəbʁikət,ʁəbʁikt	,ʁəbʁikɛt			ʁəbʁiklɛtə,ʁəbʁiklɛt	ʁəbʁikəta,ʁəbʁikta	ʁəbʁikəte,ʁəbʁikte
312259										ʁəbʁuj,ʁəbʁujə		
312262										ʁəbʁusaj,ʁəbʁusajə		
312274	ʁəbʁɥis,ʁəbʁɥij			ʁəbʁɥis,ʁəbʁɥij								
312322										ʁəbɑjə,ʁəbɑj		
312331		ʁəbegɛj,ʁəbegɛ	ʁəbegɛj,ʁəbegɛ		ʁəbegɛj,ʁəbegɛ		ʁəbegɛj,ʁəbegɛ			ʁəbege,ʁəbegej,ʁəbegejə		
312335	ʁəbkət,ʁəbekət,ʁəbkt,ʁəbekt	ʁəbkɛt,ʁəbekɛt	ʁəbkɛt,ʁəbekɛt	ʁəbkət,ʁəbekət,ʁəbkt,ʁəbekt	ʁəbkɛt,ʁəbekɛt	ʁəbkət,ʁəbekət,ʁəbkt,ʁəbekt	ʁəbkɛt,ʁəbekɛt	ʁəbkət,ʁəbekət,ʁəbekt		ʁəbekɛtə,ʁəbklɛt,ʁəbekɛt,ʁəbklɛtə	ʁəbkəta,ʁəbekta,ʁəbekəta,ʁəbkta	ʁəbekte,ʁəbkte,ʁəbkəte,ʁəbekəte
312337										ʁəbekij,ʁəbekijə		
312350	ʁəkaʃət,ʁəkaʃt			ʁəkaʃət,ʁəkaʃt		ʁəkaʃət,ʁəkaʃt		ʁəkaʃət,ʁəkaʃt		ʁəkaʃlɛt,ʁəkaʃɛt,ʁəkaʃlɛtə,ʁəkaʃɛtə	ʁəkaʃəta,ʁəkaʃta	ʁəkaʃəte,ʁəkaʃte
312362										ʁəkafujə,ʁəkafuj		
312369										ʁəkaj,ʁəkajə		
312413	ʁəkanl,ʁəkanəl			ʁəkanl,ʁəkanəl		ʁəkanl,ʁəkanəl		ʁəkanl,ʁəkanəl		ʁəkanlɛl,ʁəkanɛl,ʁəkanɛlə,ʁəkanlɛlə	ʁəkanla,ʁəkanəla	ʁəkanle,ʁəkanəle
312425	ʁəkapəl,ʁəkapl			ʁəkapəl,ʁəkapl		ʁəkapəl,ʁəkapl		ʁəkapəl,ʁəkapl		ʁəkapɛlə,ʁəkapɛl,ʁəkaplɛlə,ʁəkaplɛl	ʁəkapəla,ʁəkapla	ʁəkaple,ʁəkapəle
312441	ʁəkakt,ʁəkakət			ʁəkakt,ʁəkakət		ʁəkakt,ʁəkakət		ʁəkakt,ʁəkakət		ʁəkakɛtə,ʁəkakɛt,ʁəkaklɛtə,ʁəkaklɛt	ʁəkakta,ʁəkakəta	ʁəkakəte,ʁəkakte
312466	ʁəkaʁl,ʁəkaʁəl			ʁəkaʁl,ʁəkaʁəl		ʁəkaʁl,ʁəkaʁəl		ʁəkaʁl,ʁəkaʁəl		ʁəkaʁɛlə,ʁəkaʁɛl,ʁəkaʁlɛlə,ʁəkaʁlɛl	ʁəkaʁla,ʁəkaʁəla	ʁəkaʁəle,ʁəkaʁle
312503										ʁəkozajə,ʁəkozaj		
312514	ʁəsl,ʁəsəl			ʁəsl,ʁəsəl		ʁəsl,ʁəsəl				ʁəslɛlə,ʁəslɛl	ʁəsəla,ʁəsla	ʁəsle,ʁəsəle
312535	ʁsəp,ʁəsəp	ʁəsɛp,ʁsɛp	ʁəsɛp,ʁsɛp	ʁsəp,ʁəsəp	ʁəsɛp,ʁsɛp	ʁsəp,ʁəsəp	ʁəsɛp,ʁsɛp	ʁsəp,ʁəsəp		ʁəsɛpə,ʁsɛpə	ʁsəpa,ʁəsəpa	ʁsəpe,ʁəsəpe
312559											,ʁəʃalãʒa	
312560										ʁəʃamɑjə,ʁəʃamɑj		
312569	ʁəʃãsl,ʁəʃãsəl			ʁəʃãsl,ʁəʃãsəl		ʁəʃãsl,ʁəʃãsəl		ʁəʃãsl,ʁəʃãsəl		ʁəʃãslɛl,ʁəʃãsɛl,ʁəʃãsɛlə,ʁəʃãslɛlə	ʁəʃãsəla,ʁəʃãsla	ʁəʃãsle,ʁəʃãsəle
312609										ʁəʃatujə,ʁəʃatuj		
312625	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij	ʁəʃənij,ʁəʃnij		ʁəʃənij,ʁəʃnijə,ʁəʃənijə,ʁəʃnij	ʁəʃənija,ʁəʃnija	ʁəʃənije,ʁəʃnije
312715										ʁəsizɑj,ʁəsizɑjə		
312716	ʁəsizl,ʁəsizəl			ʁəsizl,ʁəsizəl		ʁəsizl,ʁəsizəl				ʁəsizlɛl,ʁəsizlɛlə	ʁəsizəla,ʁəsizla	ʁəsizəle,ʁəsizle
312734	ʁəklakt,ʁəklakət			ʁəklakt,ʁəklakət		ʁəklakt,ʁəklakət		ʁəklakt,ʁəklakət		ʁəklakɛtə,ʁəklaklɛt,ʁəklakɛt,ʁəklaklɛtə	ʁəklakta,ʁəklakəta	ʁəklakte,ʁəklakəte
312744	ʁəklavət,ʁəklavt			ʁəklavət,ʁəklavt		ʁəklavət,ʁəklavt		ʁəklavət,ʁəklavt		ʁəklavɛt,ʁəklavɛtə,ʁəklavlɛtə,ʁəklavlɛt	ʁəklavəta,ʁəklavta	ʁəklavəte,ʁəklavte
312764	ʁəklikt,ʁəklikət			ʁəklikt,ʁəklikət		ʁəklikt,ʁəklikət		ʁəklikt,ʁəklikət		ʁəklikɛt,ʁəkliklɛtə,ʁəkliklɛt,ʁəklikɛtə	ʁəklikta,ʁəklikəta	ʁəklikte,ʁəklikəte
312846	ʁəkɔlət,ʁəkɔlt			ʁəkɔlət,ʁəkɔlt		ʁəkɔlət,ʁəkɔlt		ʁəkɔlət,ʁəkɔlt		ʁəkɔlɛtə,ʁəkɔlɛt,ʁəkɔllɛt,ʁəkɔllɛtə	ʁəkɔləta,ʁəkɔlta	ʁəkɔləte,ʁəkɔlte
312916			,ʁəkɔ̃plɛ									
312993	ʁəkɔ̃ʒl,ʁəkɔ̃ʒəl			ʁəkɔ̃ʒl,ʁəkɔ̃ʒəl		ʁəkɔ̃ʒl,ʁəkɔ̃ʒəl				ʁəkɔ̃ʒlɛlə,ʁəkɔ̃ʒlɛl	ʁəkɔ̃ʒla,ʁəkɔ̃ʒəla	ʁəkɔ̃ʒle,ʁəkɔ̃ʒəle
313086			ʁəkɔ̃vɛ̃k,ʁəkɔ̃vɛ̃		ʁəkɔ̃vɛ̃k,ʁəkɔ̃vɛ̃							
313118	ʁəkɔkt,ʁəkɔkət			ʁəkɔkt,ʁəkɔkət		ʁəkɔkt,ʁəkɔkət		ʁəkɔkt,ʁəkɔkət		ʁəkɔklɛtə,ʁəkɔkɛt,ʁəkɔklɛt,ʁəkɔkɛtə	ʁəkɔkta,ʁəkɔkəta	ʁəkɔkəte,ʁəkɔkte
313120										ʁəkɔkij,ʁəkɔkijə		
313126	ʁəkɔʁdl,ʁəkɔʁdəl			ʁəkɔʁdl,ʁəkɔʁdəl		ʁəkɔʁdl,ʁəkɔʁdəl		ʁəkɔʁdl,ʁəkɔʁdəl		ʁəkɔʁdɛlə,ʁəkɔʁdlɛl,ʁəkɔʁdɛl,ʁəkɔʁdlɛlə	ʁəkɔʁdla,ʁəkɔʁdəla	ʁəkɔʁdle,ʁəkɔʁdəle
313164										ʁəkuʃaj,ʁəkuʃajə		
313198										ʁəkuʁɑjə,ʁəkuʁɑj		
313251										ʁəkʁaʃuj,ʁəkʁaʃujə		
313262	ʁəkʁakl,ʁəkʁakəl			ʁəkʁakl,ʁəkʁakəl		ʁəkʁakl,ʁəkʁakəl		ʁəkʁakl,ʁəkʁakəl		ʁəkʁaklɛl,ʁəkʁakɛl,ʁəkʁakɛlə,ʁəkʁaklɛlə	ʁəkʁakəla,ʁəkʁakla	ʁəkʁakle,ʁəkʁakəle
313276	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj	ʁəkʁiɑj,ʁəkʁijɑj		ʁəkʁiɑjə,ʁəkʁiɑj,ʁəkʁijɑjə,ʁəkʁijɑj	ʁəkʁiɑja,ʁəkʁijɑja	ʁəkʁijɑje,ʁəkʁiɑje
313290										ʁəkʁɔbijə,ʁəkʁɔbij		
313292	ʁəkʁɔʃt,ʁəkʁɔʃət			ʁəkʁɔʃt,ʁəkʁɔʃət		ʁəkʁɔʃt,ʁəkʁɔʃət				ʁəkʁɔʃlɛt,ʁəkʁɔʃlɛtə	ʁəkʁɔʃəta,ʁəkʁɔʃta	ʁəkʁɔʃte,ʁəkʁɔʃəte
313307										ʁəkʁɔkvij,ʁəkʁɔkvijə		
313313										ʁəkʁustij,ʁəkʁustijə		
313315			,ʁəkʁwa								,ʁəkʁy	,ʁəkʁy
313339										ʁəkʁemuj,ʁəkʁemujə		
313340	ʁəkʁenəl,ʁəkʁenl	,ʁəkʁenɛl	,ʁəkʁenɛl	ʁəkʁenəl,ʁəkʁenl	,ʁəkʁenɛl	ʁəkʁenəl,ʁəkʁenl	,ʁəkʁenɛl			ʁəkʁenlɛlə,ʁəkʁenlɛl	ʁəkʁenəla,ʁəkʁenla	ʁəkʁenle,ʁəkʁenəle
313448	ʁəkyʁət,ʁəkyʁt			ʁəkyʁət,ʁəkyʁt		ʁəkyʁət,ʁəkyʁt		ʁəkyʁət,ʁəkyʁt		ʁəkyʁlɛt,ʁəkyʁɛtə,ʁəkyʁɛt,ʁəkyʁlɛtə	ʁəkyʁta,ʁəkyʁəta	ʁəkyʁəte,ʁəkyʁte
313449	ʁəkyʁət,ʁəkyʁt			ʁəkyʁət,ʁəkyʁt		ʁəkyʁət,ʁəkyʁt,ʁəkyʁət,ʁəkyʁt		ʁəkyʁtj,ʁəkyʁət,ʁəkyʁt		ʁəkyʁɛtə,ʁəkyʁɛt	,ʁəkyʁta,ʁəkyʁəta	,ʁəkyʁəte,ʁəkyʁte
313452	ʁəkyvl,ʁəkyvəl	,ʁəkyvɛl	,ʁəkyvɛl	ʁəkyvl,ʁəkyvəl	,ʁəkyvɛl	ʁəkyvl,ʁəkyvəl	,ʁəkyvɛl			ʁəkyvlɛlə,ʁəkyvlɛl	ʁəkyvla,ʁəkyvəla	ʁəkyvle,ʁəkyvəle
313515	ʁədãtəl,ʁədãtl			ʁədãtəl,ʁədãtl		ʁədãtəl,ʁədãtl		ʁədãtəl,ʁədãtl		ʁədãtlɛlə,ʁədãtɛl,ʁədãtlɛl,ʁədãtɛlə	ʁədãtla,ʁədãtəla	ʁədãtle,ʁədãtəle
313609										ʁədiskytɑj,ʁədiskytɑjə		
313643	ʁədistil,ʁədistij	ʁədistil,ʁədistij	ʁədistil,ʁədistij	ʁədistil,ʁədistij	ʁədistil,ʁədistij	ʁədistil,ʁədistij	ʁədistil,ʁədistij	ʁədistil,ʁədistij		ʁədistijə,ʁədistilə,ʁədistij	ʁədistija,ʁədistila	ʁədistije,ʁədistile
313714										ʁədujə,ʁəduj		
313728										ʁədʁaguj,ʁədʁagujə		
313744										ʁədʁijə,ʁədʁij		
313776										ʁədebaʁbuj,ʁədebaʁbujə		
313790		ʁədeblɛj,ʁədeblɛ	ʁədeblɛj,ʁədeblɛ		ʁədeblɛj,ʁədeblɛ		ʁədeblɛj,ʁədeblɛ			ʁədeblej,ʁədeblejə,ʁədeble		
313797	ʁədebɔsəl,ʁədebɔsl			ʁədebɔsəl,ʁədebɔsl		ʁədebɔsəl,ʁədebɔsl		ʁədebɔsəl,ʁədebɔsl		ʁədebɔslɛl,ʁədebɔslɛlə,ʁədebɔsɛlə,ʁədebɔsɛl	ʁədebɔsla,ʁədebɔsəla	ʁədebɔsəle,ʁədebɔsle
313809										debʁɑj,debʁɑjə		
313811		ʁədebʁɛ,ʁədebʁɛj	ʁədebʁɛ,ʁədebʁɛj		ʁədebʁɛ,ʁədebʁɛj		ʁədebʁɛ,ʁədebʁɛj			ʁədebʁe,ʁədebʁejə,ʁədebʁej		
313815										ʁədebʁuj,ʁədebʁujə		
313816										debʁusɑjə,debʁusɑj		
313825	ʁədekaʃt,ʁədekaʃət			ʁədekaʃt,ʁədekaʃət		ʁədekaʃt,ʁədekaʃət		ʁədekaʃt,ʁədekaʃət		ʁədekaʃɛt,ʁədekaʃlɛt,ʁədekaʃɛtə,ʁədekaʃlɛtə	ʁədekaʃəta,ʁədekaʃta	ʁədekaʃte,ʁədekaʃəte
313842	ʁədesl,ʁədesəl			ʁədesl,ʁədesəl		ʁədesl,ʁədesəl				ʁədeslɛl,ʁədeslɛlə	ʁədesla,ʁədesəla	ʁədesəle,ʁədesle
313855	ʁədeʃikət,ʁədeʃikt			ʁədeʃikət,ʁədeʃikt		ʁədeʃikət,ʁədeʃikt		ʁədeʃikət,ʁədeʃikt		ʁədeʃikɛt,ʁədeʃiklɛtə,ʁədeʃiklɛt,ʁədeʃikɛtə	ʁədeʃikta,ʁədeʃikəta	ʁədeʃikəte,ʁədeʃikte
313874		,dekwɛ̃s	,dekwɛ̃s		,dekwɛ̃s		,dekwɛ̃s	,dekwɛ̃s				,dekwɛ̃se
313890	ʁədekɔ̃ʒl,ʁədekɔ̃ʒəl			ʁədekɔ̃ʒl,ʁədekɔ̃ʒəl		ʁədekɔ̃ʒl,ʁədekɔ̃ʒəl				ʁədekɔ̃ʒlɛlə,ʁədekɔ̃ʒlɛl	ʁədekɔ̃ʒla,ʁədekɔ̃ʒəla	ʁədekɔ̃ʒle,ʁədekɔ̃ʒəle
313893										dekɔ̃sej,dekɔ̃sejə		
313920			,ʁədekʁwa								,ʁədekʁy	
313949	ʁədefisəl,ʁədefisl			ʁədefisəl,ʁədefisl		ʁədefisəl,ʁədefisl		ʁədefisəl,ʁədefisl		ʁədefisɛlə,ʁədefisɛl,ʁədefislɛl,ʁədefislɛlə	ʁədefisəla,ʁədefisla	ʁədefisəle,ʁədefisle
313963										defuʁajə,defuʁaj		
313979	ʁədeʒl,ʁədeʒəl			ʁədeʒl,ʁədeʒəl		ʁədeʒl,ʁədeʒəl				ʁədeʒlɛl,ʁədeʒlɛlə	ʁədeʒla,ʁədeʒəla	ʁədeʒəle,ʁədeʒle
313985										ʁədegɔbijə,ʁədegɔbij		
314027		ʁədelɛj,ʁədelɛ	ʁədelɛj,ʁədelɛ		ʁədelɛj,ʁədelɛ		ʁədelɛj,ʁədelɛ			ʁədele,ʁədelejə,ʁədelej		
314046	ʁədemãtəl,ʁədemãtl			ʁədemãtəl,ʁədemãtl		ʁədemãtəl,ʁədemãtl				ʁədemãtlɛl,ʁədemãtlɛlə	ʁədemãtəla,ʁədemãtla	ʁədemãtle,ʁədemãtəle
314047										ʁədemakijə,ʁədemakij		
314095	ʁədepakət,ʁədepakt			ʁədepakət,ʁədepakt		ʁədepakət,ʁədepakt		ʁədepakət,ʁədepakt		ʁədepaklɛtə,ʁədepakɛtə,ʁədepaklɛt,ʁədepakɛt	ʁədepakta,ʁədepakəta	ʁədepakte,ʁədepakəte
314100		,ʁədepaʁtis			,ʁədepaʁti	ʁədepaʁtis,ʁədepaʁtis	,ʁədepaʁtis	,ʁədepaʁtis	depaʁti,ʁədepaʁti			
314102										ʁədepatujə,ʁədepatuj		
314122			,ʁədeplɛ									
314143										ʁədepujə,ʁədepuj		
314150										ʁədepʁɔtɛʒ,ʁədepʁɔtɛʒə		
314152	ʁədepysl,ʁədepysəl			ʁədepysl,ʁədepysəl		ʁədepysl,ʁədepysəl		ʁədepysl,ʁədepysəl		ʁədepysɛl,ʁədepyslɛlə,ʁədepyslɛl,ʁədepysɛlə	ʁədepysəla,ʁədepysla	ʁədepysle,ʁədepysəle
314159										deʁɑjə,deʁɑj		
314168										ʁədeʁujə,ʁədeʁuj		
314210										ʁədezabij,ʁədezabijə		
314253										detajə,detaj		
314260	ʁədetəl,ʁədetl			ʁədetəl,ʁədetl		ʁədetəl,ʁədetl		ʁədetəl,ʁədetl		ʁədetlɛlə,ʁədetɛl,ʁədetɛlə,ʁədetlɛl	ʁədetəla,ʁədetla	ʁədetle,ʁədetəle
314287										ʁədeveʁuj,ʁədeveʁujə		
314300										ʁədevʁijə,ʁədevʁij		
314323	ʁəfaj,ʁəfajis	ʁəfaj,ʁəfajis	ʁəfaj,ʁəfaji	ʁəfaj,ʁəfajis	ʁəfaj,ʁəfaji	ʁəfaj,ʁəfajis	ʁəfaj,ʁəfajis	ʁəfaj,ʁəfajis				
314343	ʁəfaʁdl,ʁəfaʁdəl			ʁəfaʁdl,ʁəfaʁdəl		ʁəfaʁdl,ʁəfaʁdəl		ʁəfaʁdl,ʁəfaʁdəl		ʁəfaʁdlɛlə,ʁəfaʁdlɛl,ʁəfaʁdɛlə,ʁəfaʁdɛl	ʁəfaʁdla,ʁəfaʁdəla	ʁəfaʁdle,ʁəfaʁdəle
314345										ʁəfaʁfuj,ʁəfaʁfujə		
314355										ʁəfosijə,ʁəfosij		
314376										ʁəfãdij,ʁəfãdijə		
314389										ʁəfɛʁɑj,ʁəfɛʁɑjə		
314397										ʁəfœjə,ʁəfœj		
314398	ʁəfœjt,ʁəfœjət			ʁəfœjt,ʁəfœjət		ʁəfœjt,ʁəfœjət		ʁəfœjt,ʁəfœjət		ʁəfœjlɛt,ʁəfœjlɛtə,ʁəfœjɛt,ʁəfœjɛtə	ʁəfœjəta,ʁəfœjta	ʁəfœjte,ʁəfœjəte
314416	ʁəfisl,ʁəfisəl			ʁəfisl,ʁəfisəl		ʁəfisl,ʁəfisəl		ʁəfisl,ʁəfisəl		ʁəfisɛlə,ʁəfislɛl,ʁəfisɛl,ʁəfislɛlə	ʁəfisəla,ʁəfisla	ʁəfisle,ʁəfisəle
314427	ʁəfilət,ʁəfilt			ʁəfilət,ʁəfilt		ʁəfilət,ʁəfilt				ʁəfillɛtə,ʁəfillɛt	ʁəfilta,ʁəfiləta	ʁəfilte,ʁəfiləte
314474	ʁəflɔʁis,ʁəflœʁis			ʁəflɔʁis,ʁəflœʁis								
314567										ʁəfwɑj,ʁəfwɑjə		
314571										ʁəfujə,ʁəfuj		
314572	ʁəfujt,ʁəfujət			ʁəfujt,ʁəfujət		ʁəfujt,ʁəfujət		ʁəfujt,ʁəfujət		ʁəfujlɛt,ʁəfujɛt,ʁəfujlɛtə,ʁəfujɛtə	ʁəfujəta,ʁəfujta	ʁəfujte,ʁəfujəte
314591										ʁəfuʁmij,ʁəfuʁmijə		
314602											,ʁəfʁaʒa	
314621		ʁəfʁɛ,ʁəfʁɛj	ʁəfʁɛ,ʁəfʁɛj		ʁəfʁɛ,ʁəfʁɛj		ʁəfʁɛ,ʁəfʁɛj			ʁəfʁe,ʁəfʁej,ʁəfʁejə		
314667										ʁəfʁetijə,ʁəfʁetij		
314676										ʁəfymɑj,ʁəfymɑjə		
314679	ʁəfyʁt,ʁəfyʁət			ʁəfyʁt,ʁəfyʁət		ʁəfyʁt,ʁəfyʁət				ʁəfyʁlɛt,ʁəfyʁlɛtə	ʁəfyʁta,ʁəfyʁəta	ʁəfyʁte,ʁəfyʁəte
314682	ʁəfyzəl,ʁəfyzl			ʁəfyzəl,ʁəfyzl		ʁəfyzəl,ʁəfyzl		ʁəfyzəl,ʁəfyzl		ʁəfyzlɛlə,ʁəfyzlɛl,ʁəfyzɛlə,ʁəfyzɛl	ʁəfyzla,ʁəfyzəla	ʁəfyzəle,ʁəfyzle
314686										ʁəfyzij,ʁəfyzijə		
314708	ʁəgabəl,ʁəgabl			ʁəgabəl,ʁəgabl		ʁəgabəl,ʁəgabl		ʁəgabəl,ʁəgabl		ʁəgabɛl,ʁəgabɛlə,ʁəgablɛl,ʁəgablɛlə	ʁəgabla,ʁəgabəla	ʁəgable,ʁəgabəle
314709										ʁəgadujə,ʁəgaduj		
314715		,ʁagajaʁdis	,ʁagajaʁdi		,ʁagajaʁdi	ʁagajaʁdis,ʁagajaʁdis	,ʁagajaʁdis	ʁagajaʁdis,ʁagajaʁdisj			,ʁagajaʁdi	,ʁagajaʁdi
314722											,ʁəgalɔʃa	
314729										ʁəgãbij,ʁəgãbijə		
314747										ʁəgaʁgujə,ʁəgaʁguj		
314752										ʁəgaspijə,ʁəgaspij		
314764		ʁəgɛ,ʁəgɛj	ʁəgɛ,ʁəgɛj		ʁəgɛ,ʁəgɛj		ʁəgɛ,ʁəgɛj			ʁəge,ʁəgej,ʁəgejə		
314770										ʁəgazujə,ʁəgazuj		
314778	ʁəʒəl,ʁəʒl			ʁəʒəl,ʁəʒl		ʁəʒəl,ʁəʒl				ʁəʒlɛl,ʁəʒlɛlə	ʁəʒla,ʁəʒəla	ʁəʒəle,ʁəʒle
314827										ʁəglãdujə,ʁəglãduj		
314832							,ʁəglɛ̃g					
314864	ʁəgɔbt,ʁəgɔbət			ʁəgɔbt,ʁəgɔbət		ʁəgɔbt,ʁəgɔbət		ʁəgɔbt,ʁəgɔbət		ʁəgɔbɛt,ʁəgɔblɛt,ʁəgɔblɛtə,ʁəgɔbɛtə	ʁəgɔbəta,ʁəgɔbta	ʁəgɔbte,ʁəgɔbəte
314866										ʁəgɔdij,ʁəgɔdijə		
314885										ʁəgwɑj,ʁəgwɑjə		
314890										ʁəgupijə,ʁəgupij		
314901										ʁəgʁadij,ʁəgʁadijə		
314907										ʁəgʁɑj,ʁəgʁɑjə		
314918										ʁəgʁapij,ʁəgʁapijə		
314923										ʁəgʁatujə,ʁəgʁatuj		
314931										ʁəgãaʁatuj,ʁəgãaʁatujə		
314932	ʁəgʁavl,ʁəgʁavəl			ʁəgʁavl,ʁəgʁavəl		ʁəgʁavl,ʁəgʁavəl		ʁəgʁavl,ʁəgʁavəl		ʁəgʁavɛlə,ʁəgʁavɛl	ʁəgʁavəla,ʁəgʁavla	ʁəgʁavle,ʁəgʁavəle
314937										ʁəgʁavujə,ʁəgʁavuj		
314943										ʁəgʁənɑj,ʁəgʁənɑjə		
314945										ʁəgʁənujə,ʁəgʁənuj		
314953										ʁəgʁibuj,ʁəgʁibujə		
314959										ʁəgʁij,ʁəgʁijə		
314976										ʁəgʁizɑjə,ʁəgʁizɑj		
314984	ʁəgʁɔml,ʁəgʁɔməl			ʁəgʁɔml,ʁəgʁɔməl		ʁəgʁɔml,ʁəgʁɔməl		ʁəgʁɔml,ʁəgʁɔməl		ʁəgʁɔmlɛlə,ʁəgʁɔmɛl,ʁəgʁɔmɛlə,ʁəgʁɔmlɛl	ʁəgʁɔməla,ʁəgʁɔmla	ʁəgʁɔməle,ʁəgʁɔmle
314989										ʁəgʁuj,ʁəgʁujə		
314998										ʁəgʁezijə,ʁəgʁezij		
315010										ʁəgijə,ʁəgij		
315050	ʁəalət,ʁəalt			ʁəalət,ʁəalt		ʁəalət,ʁəalt				ʁəallɛt,ʁəallɛtə	ʁəaləta,ʁəalta	ʁəaləte,ʁəalte
315059	ʁəaʁsl,ʁəaʁsəl			ʁəaʁsl,ʁəaʁsəl		ʁəaʁsl,ʁəaʁsəl		ʁəaʁsl,ʁəaʁsəl		ʁəaʁsɛl,ʁəaʁslɛl,ʁəaʁslɛlə,ʁəaʁsɛlə	ʁəaʁsla,ʁəaʁsəla	ʁəaʁsle,ʁəaʁsəle
315072											,ʁəai	
315087	ʁəɔkt,ʁəɔkət			ʁəɔkt,ʁəɔkət		ʁəɔkt,ʁəɔkət		ʁəɔkt,ʁəɔkət		ʁəɔklɛtə,ʁəɔklɛt,ʁəɔkɛtə,ʁəɔkɛt	ʁəɔkəta,ʁəɔkta	ʁəɔkte,ʁəɔkəte
315219	ʁəʒt,ʁəʒət			ʁəʒt,ʁəʒət		ʁəʒt,ʁəʒət		ʁəʒt,ʁəʒət		ʁəʒɛtə,ʁəʒɛt	ʁəʒta,ʁəʒəta	ʁəʒte,ʁəʒəte
315235											,ʁədʒɔʒa	
315263	ʁəʒyml,ʁəʒyməl			ʁəʒyml,ʁəʒyməl		ʁəʒyml,ʁəʒyməl		ʁəʒyml,ʁəʒyməl		ʁəʒymɛlə,ʁəʒymlɛlə,ʁəʒymɛl,ʁəʒymlɛl	ʁəʒymla,ʁəʒyməla	ʁəʒyməle,ʁəʒymle
315387		ʁəlɛ,ʁəlɛj	ʁəlɛ,ʁəlɛj		ʁəlɛ,ʁəlɛj		ʁəlɛ,ʁəlɛj			ʁəlejə,ʁəlej,ʁəle		
315513	ʁəlɔkət,ʁəlɔkt			ʁəlɔkət,ʁəlɔkt		ʁəlɔkət,ʁəlɔkt		ʁəlɔkət,ʁəlɔkt		ʁəlɔklɛt,ʁəlɔklɛtə,ʁəlɔkɛt,ʁəlɔkɛtə	ʁəlɔkəta,ʁəlɔkta	ʁəlɔkəte,ʁəlɔkte
315567										ʁəleʃujə,ʁəleʃuj		
315600										ʁəmaguj,ʁəmagujə		
315606										ʁəmɑjə,ʁəmɑj		
